Gene	count	length	Bias	TPM_ModelBD
Os01g0103650	16.000000	934.000000	1.035373	1.768391
Os01g0103700	47.000000	3481.000000	0.256995	5.615274
Os01g0103800	276.000000	2142.000000	0.535124	25.735757
Os01g0103900	4.000000	2194.000000	0.519964	0.374759
Os01g0104000	291.000000	2068.000000	0.557469	26.978867
Os01g0104100	610.000000	1642.000000	0.705368	56.291485
Os01g0104200	1.000000	1020.000000	0.989451	0.105903
Os01g0104350	40.000000	628.000000	1.206743	5.641409
Os01g0104400	320.000000	1462.000000	0.778770	30.039685
Os01g0104500	0.000000	1491.000000	0.766473	0.000000
Os01g0104600	330.000000	2110.000000	0.544674	30.689980
Os01g0104800	720.000000	2106.000000	0.545880	66.938954
Os01g0104900	3.000000	1773.000000	0.656188	0.275604
Os01g0105300	0.000000	2456.000000	0.449939	0.000000
Os01g0105400	213.000000	1950.000000	0.595049	19.619779
Os01g0105700	2.000000	1506.000000	0.760185	0.186719
Os01g0105800	21.000000	835.000000	1.089873	2.466374
Os01g0105900	403.000000	1548.000000	0.742836	37.457873
Os01g0106200	439.000000	942.000000	1.031041	48.310288
Os01g0106300	6.000000	1253.000000	0.872927	0.586306
Os01g0106400	22.000000	1206.000000	0.895458	2.177369
Os01g0106500	131.000000	964.000000	1.019190	14.250856
Os01g0106600	19.000000	1023.000000	0.987876	2.009452
Os01g0106700	703.000000	7341.000000	0.039596	258.495470
Os01g0106750	52.000000	338.000000	1.342349	12.249636
Os01g0106800	602.000000	721.000000	1.154133	77.322783
Os01g0106900	85.000000	1899.000000	0.612063	7.816275
Os01g0107000	254.000000	1764.000000	0.659457	23.337305
Os01g0107400	15.000000	496.000000	1.278160	2.528868
Os01g0107700	20.000000	2031.000000	0.568990	1.849769
Os01g0107750	10.000000	1711.000000	0.679033	0.919943
Os01g0107801	0.000000	73.000000	0.803861	0.000000
Os01g0107900	1067.000000	2381.000000	0.468944	102.137614
Os01g0108000	344.000000	2581.000000	0.419993	33.917971
Os01g0108200	626.000000	2353.000000	0.476248	59.706502
Os01g0108400	43.000000	772.000000	1.125255	5.290567
Os01g0108500	8.000000	1195.000000	0.900803	0.794317
Os01g0108600	309.000000	1287.000000	0.856940	29.945498
Os01g0108700	1.000000	624.000000	1.208987	0.141676
Os01g0108800	1.000000	2372.000000	0.471279	0.095611
Os01g0109000	28.000000	1458.000000	0.780481	2.629907
Os01g0109201	82.000000	2049.000000	0.563356	7.592611
Os01g0109300	85.000000	1975.000000	0.586882	7.837964
Os01g0109366	0.000000	505.000000	1.273557	0.000000
Os01g0109432	4.000000	578.000000	1.234552	0.599135
Os01g0109500	6.000000	1226.000000	0.885809	0.590504
Os01g0109700	3270.000000	4570.000000	0.144407	529.595233
Os01g0109750	9.000000	975.000000	1.013299	0.973648
Os01g0110050	0.000000	1416.000000	0.798655	0.000000
Os01g0110100	1.000000	2766.000000	0.379378	0.101854
Os01g0110200	1.000000	970.000000	1.015974	0.108454
Os01g0110400	1577.000000	1557.000000	0.739168	146.454271
Os01g0110500	74.000000	3082.000000	0.319131	8.041419
Os01g0110600	30.000000	1893.000000	0.614096	2.758267
Os01g0110700	11.000000	3414.000000	0.266469	1.292365
Os01g0110800	0.000000	1955.000000	0.593407	0.000000
Os01g0111000	0.000000	444.000000	1.303401	0.000000
Os01g0111100	0.000000	1119.000000	0.938476	0.000000
Os01g0111200	642.000000	2355.000000	0.475722	61.248124
Os01g0111300	1.000000	796.000000	1.111727	0.120779
Os01g0111400	460.000000	2663.000000	0.401466	45.987514
Os01g0111500	0.000000	1475.000000	0.773235	0.000000
Os01g0111600	0.000000	1036.000000	0.981071	0.000000
Os01g0111700	7.000000	945.000000	1.029420	0.769087
Os01g0111800	9.000000	673.000000	1.181353	1.209901
Os01g0111900	11.000000	1024.000000	0.987351	1.162848
Os01g0112000	0.000000	652.000000	1.193228	0.000000
Os01g0112050	3.000000	718.000000	1.155834	0.386370
Os01g0112100	73.000000	3691.000000	0.229539	9.209256
Os01g0112201	51.000000	1099.000000	0.948604	5.228651
Os01g0112300	183.000000	1977.000000	0.586233	16.876253
Os01g0112400	3.000000	1020.000000	0.989451	0.317708
Os01g0112500	832.000000	1435.000000	0.790385	78.403380
Os01g0112600	0.000000	574.000000	1.236748	0.000000
Os01g0112800	0.000000	3731.000000	0.224671	0.000000
Os01g0113000	0.000000	3726.000000	0.225274	0.000000
Os01g0113150	0.000000	2872.000000	0.357954	0.000000
Os01g0113200	133.000000	1944.000000	0.597026	12.247967
Os01g0113300	100.000000	2245.000000	0.505516	9.417830
Os01g0113325	102.000000	2086.000000	0.551949	9.468668
Os01g0113350	1.000000	2205.000000	0.516813	0.093791
Os01g0113400	5.000000	2815.000000	0.369314	0.514040
Os01g0113450	0.000000	2051.000000	0.562733	0.000000
Os01g0113500	3.000000	2542.000000	0.429111	0.293953
Os01g0113600	45.000000	2343.000000	0.478884	4.286591
Os01g0113650	34.000000	1991.000000	0.581713	3.137623
Os01g0113700	43.000000	2079.000000	0.554089	3.989664
Os01g0113750	39.000000	2091.000000	0.550425	3.621713
Os01g0113800	10.000000	2399.000000	0.464310	0.959542
Os01g0113900	3.000000	2192.000000	0.520539	0.281015
Os01g0113950	2.000000	1999.000000	0.579146	0.184642
Os01g0114000	0.000000	681.000000	1.176820	0.000000
Os01g0114050	0.000000	62.000000	0.757562	0.000000
Os01g0114100	286.000000	2239.000000	0.507194	26.917798
Os01g0114150	252.000000	2149.000000	0.533058	23.512122
Os01g0114200	38.000000	846.000000	1.083743	4.429847
Os01g0114300	109.000000	3392.000000	0.269659	12.736725
Os01g0114400	2.000000	1017.000000	0.991028	0.212092
Os01g0114402	5.000000	2024.000000	0.571196	0.462249
Os01g0114550	2.000000	2168.000000	0.527489	0.186921
Os01g0114600	70.000000	2088.000000	0.551339	6.499063
Os01g0114650	61.000000	1983.000000	0.584292	5.627031
Os01g0114700	25.000000	1963.000000	0.590788	2.304040
Os01g0114800	20.000000	1672.000000	0.693799	1.842732
Os01g0114900	1.000000	915.000000	1.045707	0.111705
Os01g0115100	9.000000	1402.000000	0.804800	0.852528
Os01g0115300	25.000000	1809.000000	0.643270	2.296200
Os01g0115200	3.000000	471.000000	1.290615	0.527480
Os01g0115500	0.000000	1020.000000	0.989451	0.000000
Os01g0115533	0.000000	2043.000000	0.565228	0.000000
Os01g0115566	0.000000	756.000000	1.134299	0.000000
Os01g0115600	25.000000	2004.000000	0.577547	2.308643
Os01g0115700	11.000000	1887.000000	0.616136	1.011222
Os01g0115725	10.000000	2122.000000	0.541073	0.930895
Os01g0115750	3.000000	2097.000000	0.548603	0.278719
Os01g0115752	1.000000	2131.000000	0.538388	0.093159
Os01g0115800	0.000000	2483.000000	0.443291	0.000000
Os01g0115950	0.000000	2007.000000	0.576590	0.000000
Os01g0116100	0.000000	601.000000	1.221833	0.000000
Os01g0115900	8.000000	3248.000000	0.291557	0.902926
Os01g0116000	0.000000	2078.000000	0.554396	0.000000
Os01g0116101	0.000000	2075.000000	0.555316	0.000000
Os01g0116200	2.000000	2282.000000	0.495289	0.189129
Os01g0116250	2.000000	1976.000000	0.586557	0.184431
Os01g0116300	12.000000	2032.000000	0.568675	1.109928
Os01g0116400	113.000000	2275.000000	0.497207	10.677299
Os01g0116650	101.000000	2159.000000	0.530120	9.431850
Os01g0116900	45.000000	1548.000000	0.742836	4.182641
Os01g0116600	292.000000	2245.000000	0.505516	27.500063
Os01g0116800	26.000000	1131.000000	0.932442	2.635061
Os01g0116901	66.000000	2026.000000	0.570565	6.102409
Os01g0117000	19.000000	2223.000000	0.511698	1.785264
Os01g0117025	25.000000	2027.000000	0.570250	2.311656
Os01g0117050	0.000000	639.000000	1.200558	0.000000
Os01g0117100	1.000000	1467.000000	0.776637	0.093811
Os01g0117200	0.000000	2341.000000	0.479413	0.000000
Os01g0117233	0.000000	1128.000000	0.933948	0.000000
Os01g0117266	0.000000	453.000000	1.299226	0.000000
Os01g0117300	0.000000	1309.000000	0.846735	0.000000
Os01g0117400	1.000000	624.000000	1.208987	0.141676
Os01g0117450	1.000000	2085.000000	0.552254	0.092823
Os01g0117500	1.000000	1886.000000	0.616476	0.091927
Os01g0117600	0.000000	2358.000000	0.474935	0.000000
Os01g0117650	0.000000	2075.000000	0.555316	0.000000
Os01g0117700	8.000000	1932.000000	0.601000	0.736395
Os01g0117900	44.000000	1503.000000	0.761438	4.109234
Os01g0118000	675.000000	1421.000000	0.796471	63.744365
Os01g0118033	108.000000	467.000000	1.292556	19.123146
Os01g0118066	86.000000	4110.000000	0.183657	12.177323
Os01g0118100	232.000000	2845.000000	0.363289	23.991373
Os01g0118300	1.000000	2931.000000	0.346575	0.105218
Os01g0118350	0.000000	1393.000000	0.808773	0.000000
Os01g0118400	1313.000000	2109.000000	0.544975	122.099303
Os01g0118600	2.000000	1683.000000	0.689603	0.184183
Os01g0118700	445.000000	2087.000000	0.551644	41.312423
Os01g0119000	28.000000	1791.000000	0.649698	2.571894
Os01g0119050	0.000000	302.000000	1.348554	0.000000
Os01g0119100	7.000000	1746.000000	0.666043	0.643359
Os01g0119500	257.000000	1861.000000	0.625053	23.614138
Os01g0119800	0.000000	1446.000000	0.785633	0.000000
Os01g0120300	146.000000	2570.000000	0.422545	14.369742
Os01g0120400	42.000000	1215.000000	0.891105	4.146161
Os01g0120500	71.000000	987.000000	1.006900	7.635838
Os01g0120600	76.000000	1375.000000	0.816774	7.232870
Os01g0120700	1045.000000	1869.000000	0.622295	96.031186
Os01g0120800	2630.000000	3540.000000	0.248947	318.968586
Os01g0121000	6.000000	831.000000	1.092106	0.706622
Os01g0121100	396.000000	1308.000000	0.847196	38.194902
Os01g0121200	2.000000	1401.000000	0.805240	0.189482
Os01g0121300	696.000000	2052.000000	0.562422	64.457205
Os01g0121400	443.000000	1963.000000	0.590788	40.827586
Os01g0121500	38.000000	632.000000	1.204496	5.335353
Os01g0121600	15.000000	754.000000	1.135431	1.872669
Os01g0121700	249.000000	2470.000000	0.446479	24.132547
Os01g0121800	137.000000	1808.000000	0.643626	12.583186
Os01g0121900	0.000000	891.000000	1.058851	0.000000
Os01g0121950	0.000000	1144.000000	0.925942	0.000000
Os01g0122000	0.000000	1541.000000	0.745701	0.000000
Os01g0122200	1.000000	1394.000000	0.808331	0.094853
Os01g0122367	2.000000	1009.000000	0.995243	0.212869
Os01g0122534	0.000000	876.000000	1.067114	0.000000
Os01g0122701	0.000000	306.000000	1.348133	0.000000
Os01g0123500	0.000000	935.000000	1.034831	0.000000
Os01g0123700	31.000000	909.000000	1.048984	3.474809
Os01g0123800	3.000000	1161.000000	0.917497	0.301014
Os01g0123900	555.000000	858.000000	1.077076	64.189125
Os01g0124000	1011.000000	910.000000	1.048437	113.258102
Os01g0124100	1463.000000	930.000000	1.037543	162.053048
Os01g0124200	4544.000000	1059.000000	0.969119	473.224255
Os01g0124401	19.000000	1063.000000	0.967052	1.975478
Os01g0124550	0.000000	2571.000000	0.422312	0.000000
Os01g0124600	0.000000	573.000000	1.237297	0.000000
Os01g0124650	164.000000	847.000000	1.083187	19.105525
Os01g0124700	200.000000	800.000000	1.109478	24.083711
Os01g0124900	0.000000	825.000000	1.095459	0.000000
Os01g0125000	0.000000	1020.000000	0.989451	0.000000
Os01g0125500	0.000000	846.000000	1.083743	0.000000
Os01g0125550	21.000000	1380.000000	0.814545	1.996766
Os01g0125600	9.000000	1470.000000	0.775359	0.843964
Os01g0125700	31.000000	1258.000000	0.870560	3.025412
Os01g0125800	562.000000	2240.000000	0.506914	52.900018
Os01g0125850	445.000000	1909.000000	0.608689	40.931760
Os01g0125900	1170.000000	3561.000000	0.246147	142.666411
Os01g0126000	21.000000	1131.000000	0.932442	2.128319
Os01g0126100	44.000000	2150.000000	0.532763	4.105650
Os01g0126200	220.000000	2214.000000	0.514249	20.652552
Os01g0126401	124.000000	3910.000000	0.204196	16.599638
Os01g0126600	159.000000	2278.000000	0.496384	15.028907
Os01g0126900	23.000000	1909.000000	0.608689	2.115574
Os01g0127000	0.000000	2019.000000	0.572777	0.000000
Os01g0127100	0.000000	1688.000000	0.687704	0.000000
Os01g0127200	0.000000	2288.000000	0.493650	0.000000
Os01g0127300	297.000000	1695.000000	0.685053	27.337848
Os01g0127400	23.000000	1383.000000	0.813209	2.185774
Os01g0127450	0.000000	573.000000	1.237297	0.000000
Os01g0127500	0.000000	1209.000000	0.894005	0.000000
Os01g0127600	1.000000	878.000000	1.066010	0.114195
Os01g0127700	207.000000	3253.000000	0.290766	23.390740
Os01g0127900	105.000000	1705.000000	0.681285	9.661362
Os01g0128000	2.000000	1577.000000	0.731078	0.185411
Os01g0128100	249.000000	3169.000000	0.304355	27.592963
Os01g0128200	130.000000	1290.000000	0.855542	12.589670
Os01g0128250	68.000000	1537.000000	0.747343	6.327280
Os01g0128300	53.000000	837.000000	1.088757	6.216147
Os01g0128400	2660.000000	2288.000000	0.493650	251.714512
Os01g0128700	59.000000	1025.000000	0.986827	6.234322
Os01g0128800	588.000000	3317.000000	0.280840	67.464356
Os01g0129200	0.000000	792.000000	1.113978	0.000000
Os01g0129500	157.000000	2268.000000	0.499134	14.823192
Os01g0129550	78.000000	1252.000000	0.873401	7.623922
Os01g0129600	6.000000	1020.000000	0.989451	0.635417
Os01g0129800	0.000000	523.000000	1.264191	0.000000
Os01g0130000	262.000000	1685.000000	0.688842	24.125898
Os01g0130100	125.000000	827.000000	1.094341	14.762291
Os01g0130200	18.000000	384.000000	1.328291	3.771813
Os01g0130400	11.000000	3485.000000	0.256441	1.315542
Os01g0130500	6.000000	1990.000000	0.582035	0.553670
Os01g0130900	365.000000	811.000000	1.103301	43.599353
Os01g0131250	1.000000	4441.000000	0.154400	0.155874
Os01g0131300	2616.000000	953.000000	1.025104	286.206029
Os01g0131600	4102.000000	1758.000000	0.661645	376.923911
Os01g0131450	4368.000000	1706.000000	0.680909	401.898732
Os01g0131800	110.000000	736.000000	1.145627	13.943560
Os01g0131900	5.000000	306.000000	1.348133	1.295441
Os01g0132000	842.000000	564.000000	1.242215	128.451201
Os01g0132050	0.000000	4323.000000	0.164205	0.000000
Os01g0132100	0.000000	3297.000000	0.283903	0.000000
Os01g0132200	0.000000	914.000000	1.046253	0.000000
Os01g0132400	0.000000	1558.000000	0.738761	0.000000
Os01g0132500	251.000000	1208.000000	0.894489	24.827541
Os01g0132700	34.000000	783.000000	1.119048	4.147346
Os01g0132766	18.000000	1298.000000	0.851824	1.740003
Os01g0132800	276.000000	1156.000000	0.919974	27.738152
Os01g0133100	3.000000	2215.000000	0.513965	0.281654
Os01g0133200	0.000000	913.000000	1.046799	0.000000
Os01g0133400	844.000000	1980.000000	0.585262	77.844722
Os01g0133500	26.000000	2150.000000	0.532763	2.426066
Os01g0133600	0.000000	1339.000000	0.832995	0.000000
Os01g0133650	0.000000	648.000000	1.195486	0.000000
Os01g0133700	0.000000	666.000000	1.185315	0.000000
Os01g0133766	0.000000	73.000000	0.803861	0.000000
Os01g0133799	0.000000	672.000000	1.181919	0.000000
Os01g0133832	0.000000	670.000000	1.183051	0.000000
Os01g0133866	3.000000	586.000000	1.230145	0.444805
Os01g0133900	1.000000	636.000000	1.202247	0.139782
Os01g0134200	18.000000	2989.000000	0.335754	1.917023
Os01g0134500	54.000000	1252.000000	0.873401	5.278100
Os01g0134700	377.000000	1603.000000	0.720688	34.878891
Os01g0134800	0.000000	1415.000000	0.799092	0.000000
Os01g0134850	0.000000	1633.000000	0.708875	0.000000
Os01g0134900	0.000000	2003.000000	0.577867	0.000000
Os01g0135000	0.000000	1440.000000	0.788222	0.000000
Os01g0135600	7.000000	1951.000000	0.594720	0.644807
Os01g0135700	67.000000	889.000000	1.059950	7.599578
Os01g0135800	0.000000	808.000000	1.104984	0.000000
Os01g0135900	420.000000	840.000000	1.087085	49.159622
Os01g0136000	0.000000	673.000000	1.181353	0.000000
Os01g0136050	1.000000	543.000000	1.253569	0.157020
Os01g0136100	0.000000	815.000000	1.101058	0.000000
Os01g0136200	0.000000	752.000000	1.136563	0.000000
Os01g0136300	1.000000	734.000000	1.146760	0.126979
Os01g0136400	1059.000000	2390.000000	0.466621	101.492888
Os01g0136450	42.000000	693.000000	1.170017	5.536380
Os01g0136500	11.000000	744.000000	1.141093	1.384843
Os01g0136502	11.000000	840.000000	1.087085	1.287514
Os01g0136600	0.000000	712.000000	1.159238	0.000000
Os01g0136700	129.000000	4238.000000	0.171686	18.949411
Os01g0136800	123.000000	2362.000000	0.473888	11.744969
Os01g0136850	93.000000	1855.000000	0.627128	8.544458
Os01g0136900	15.000000	1575.000000	0.731883	1.390820
Os01g0137066	3.000000	533.000000	1.258906	0.477862
Os01g0137232	3.000000	1029.000000	0.984731	0.316439
Os01g0137400	30.000000	1934.000000	0.600336	2.761676
Os01g0137125	12.000000	1693.000000	0.685809	1.104645
Os01g0137150	0.000000	580.000000	1.233452	0.000000
Os01g0137200	28.000000	768.000000	1.127514	3.456023
Os01g0137250	19.000000	1152.000000	0.921960	1.912014
Os01g0137266	1.000000	586.000000	1.230145	0.148268
Os01g0137282	0.000000	783.000000	1.119048	0.000000
Os01g0137300	75.000000	3190.000000	0.300897	8.351314
Os01g0137500	32.000000	3458.000000	0.260207	3.801095
Os01g0137550	0.000000	707.000000	1.162075	0.000000
Os01g0137700	34.000000	2208.000000	0.515957	3.189838
Os01g0137750	19.000000	498.000000	1.277142	3.192911
Os01g0137800	0.000000	4939.000000	0.119548	0.000000
Os01g0137875	39.000000	1236.000000	0.881019	3.827920
Os01g0137950	38.000000	916.000000	1.045162	4.242351
Os01g0138000	2.000000	536.000000	1.257310	0.317194
Os01g0138100	3.000000	981.000000	1.010096	0.323587
Os01g0138232	8.000000	804.000000	1.107230	0.960502
Os01g0138300	146.000000	2247.000000	0.504958	13.752981
Os01g0138350	134.000000	1201.000000	0.897884	13.281385
Os01g0138400	293.000000	2290.000000	0.493105	27.732849
Os01g0138451	38.000000	586.000000	1.230145	5.634192
Os01g0138500	1.000000	1430.000000	0.792553	0.094306
Os01g0138600	51.000000	1656.000000	0.699946	4.702700
Os01g0138800	4.000000	1564.000000	0.736327	0.371240
Os01g0138900	1168.000000	1704.000000	0.681660	107.474908
Os01g0139000	7.000000	642.000000	1.198868	0.972061
Os01g0139200	3347.000000	2609.000000	0.413570	331.538751
Os01g0139600	0.000000	1575.000000	0.731883	0.000000
Os01g0139700	6.000000	560.000000	1.244391	0.920255
Os01g0139900	2.000000	717.000000	1.156402	0.257813
Os01g0140100	5.000000	1832.000000	0.635149	0.459273
Os01g0140400	21.000000	3637.000000	0.236289	2.611772
Os01g0140500	293.000000	499.000000	1.276632	49.159014
Os01g0140700	496.000000	954.000000	1.024566	54.236977
Os01g0141000	6255.000000	1510.000000	0.758516	583.697174
Os01g0141100	2805.000000	1787.000000	0.651134	257.655600
Os01g0141150	889.000000	1114.000000	0.941000	90.641886
Os01g0141300	0.000000	1437.000000	0.789519	0.000000
Os01g0141450	0.000000	1099.000000	0.948604	0.000000
Os01g0141600	318.000000	1631.000000	0.709657	29.364768
Os01g0141700	115.000000	2091.000000	0.550425	10.679411
Os01g0141900	119.000000	2556.000000	0.425815	11.686036
Os01g0142100	195.000000	2054.000000	0.561801	18.061506
Os01g0142200	88.000000	1024.000000	0.987351	9.302786
Os01g0142300	19.000000	1891.000000	0.614775	1.746818
Os01g0142400	0.000000	68.000000	0.754949	0.000000
Os01g0142500	206.000000	1794.000000	0.648622	18.921476
Os01g0142600	188.000000	2102.000000	0.547088	17.473085
Os01g0142800	3383.000000	3426.000000	0.264745	398.647003
Os01g0142875	2035.000000	1712.000000	0.678658	187.202388
Os01g0142950	0.000000	3883.000000	0.207153	0.000000
Os01g0143100	199.000000	1349.000000	0.828460	19.031437
Os01g0143300	246.000000	1075.000000	0.960872	25.454421
Os01g0143350	143.000000	808.000000	1.104984	17.118694
Os01g0143400	0.000000	2016.000000	0.573728	0.000000
Os01g0143700	0.000000	780.000000	1.120740	0.000000
Os01g0143750	0.000000	763.000000	1.130340	0.000000
Os01g0143800	1464.000000	1102.000000	0.947079	149.925418
Os01g0143900	207.000000	616.000000	1.213467	29.598078
Os01g0144000	401.000000	1398.000000	0.806564	38.010232
Os01g0144100	20.000000	873.000000	1.068771	2.291043
Os01g0144200	10.000000	1056.000000	0.970672	1.042715
Os01g0144300	1.000000	1511.000000	0.758099	0.093306
Os01g0144340	100.000000	2300.000000	0.490389	9.476172
Os01g0144380	30.000000	4810.000000	0.127654	5.222071
Os01g0144500	0.000000	735.000000	1.146194	0.000000
Os01g0144600	123.000000	986.000000	1.007432	13.234704
Os01g0144700	60.000000	604.000000	1.220164	8.701580
Os01g0144800	8.000000	802.000000	1.108354	0.961921
Os01g0144900	7.000000	2183.000000	0.523134	0.655138
Os01g0145000	4.000000	336.000000	1.342822	0.947554
Os01g0145200	4.000000	1120.000000	0.937972	0.406962
Os01g0145600	1.000000	898.000000	1.055007	0.112816
Os01g0146101	1.000000	853.000000	1.079851	0.116035
Os01g0146200	0.000000	969.000000	1.016510	0.000000
Os01g0146600	0.000000	501.000000	1.275610	0.000000
Os01g0146801	0.000000	496.000000	1.278160	0.000000
Os01g0147001	0.000000	516.000000	1.267857	0.000000
Os01g0147200	1027.000000	3044.000000	0.325817	110.676151
Os01g0147250	6.000000	3193.000000	0.300406	0.668568
Os01g0147300	7.000000	1294.000000	0.853681	0.677283
Os01g0147400	0.000000	723.000000	1.152998	0.000000
Os01g0147600	3.000000	780.000000	1.120740	0.366795
Os01g0147650	2.000000	393.000000	1.324949	0.410526
Os01g0147700	139.000000	2554.000000	0.426284	13.645727
Os01g0147800	4.000000	1796.000000	0.647906	0.367404
Os01g0147850	3.000000	375.000000	1.331462	0.642190
Os01g0147900	14175.000000	1052.000000	0.972745	1480.506170
Os01g0147950	5259.000000	988.000000	1.006368	565.315964
Os01g0148000	790.000000	2524.000000	0.433387	77.190468
Os01g0148050	1378.000000	3219.000000	0.296189	154.476318
Os01g0148100	185.000000	2264.000000	0.500238	17.459060
Os01g0148200	0.000000	677.000000	1.179087	0.000000
Os01g0148400	152.000000	2281.000000	0.495562	14.372155
Os01g0148500	109.000000	1540.000000	0.746111	10.139211
Os01g0148700	249.000000	1478.000000	0.771963	23.325477
Os01g0149200	19.000000	3883.000000	0.207153	2.524627
Os01g0149350	9.000000	4464.000000	0.152565	1.412429
Os01g0149400	16.000000	270.000000	1.348816	4.695755
Os01g0149500	19.000000	4937.000000	0.119669	3.437251
Os01g0149600	217.000000	728.000000	1.150162	27.699449
Os01g0149700	28.000000	3403.000000	0.268059	3.280711
Os01g0149750	12.000000	3162.000000	0.305517	1.327656
Os01g0149800	321.000000	654.000000	1.192099	44.006512
Os01g0149900	283.000000	2793.000000	0.373798	28.972105
Os01g0150000	358.000000	3499.000000	0.254511	42.966951
Os01g0150100	123.000000	2020.000000	0.572461	11.368676
Os01g0150200	193.000000	1289.000000	0.856008	18.695140
Os01g0150400	1.000000	636.000000	1.202247	0.139782
Os01g0150500	0.000000	666.000000	1.185315	0.000000
Os01g0150700	20.000000	1520.000000	0.754359	1.864275
Os01g0150800	5.000000	1264.000000	0.867726	0.487239
Os01g0150900	0.000000	492.000000	1.280187	0.000000
Os01g0150950	0.000000	1548.000000	0.742836	0.000000
Os01g0151100	929.000000	2505.000000	0.437948	90.508039
Os01g0151200	463.000000	2440.000000	0.453926	44.679437
Os01g0151400	38.000000	2393.000000	0.465849	3.643320
Os01g0151500	3.000000	1797.000000	0.647548	0.275552
Os01g0151600	42.000000	1639.000000	0.706535	3.876487
Os01g0151700	3.000000	1428.000000	0.793422	0.283003
Os01g0151750	0.000000	301.000000	1.348647	0.000000
Os01g0151900	48.000000	2360.000000	0.474411	4.582226
Os01g0152000	17.000000	4485.000000	0.150909	2.684556
Os01g0152050	9.000000	3056.000000	0.323690	0.972438
Os01g0152100	0.000000	1407.000000	0.802600	0.000000
Os01g0152200	0.000000	1248.000000	0.875300	0.000000
Os01g0152300	53.000000	671.000000	1.182485	7.139366
Os01g0152500	0.000000	2295.000000	0.491745	0.000000
Os01g0152600	37.000000	3153.000000	0.307018	4.085225
Os01g0152675	0.000000	484.000000	1.284203	0.000000
Os01g0152687	1.000000	812.000000	1.102740	0.119364
Os01g0152700	154.000000	280.000000	1.349386	43.564053
Os01g0152800	34.000000	3428.000000	0.264459	4.008497
Os01g0152850	34.000000	3106.000000	0.314981	3.714451
Os01g0152900	111.000000	710.000000	1.160373	14.400215
Os01g0152950	81.000000	1296.000000	0.852752	7.833563
Os01g0152951	3.000000	483.000000	1.284702	0.516742
Os01g0153000	19.000000	3129.000000	0.311058	2.086455
Os01g0153050	23.000000	3084.000000	0.318783	2.500465
Os01g0153100	259.000000	747.000000	1.139394	32.524234
Os01g0153150	20.000000	5442.000000	0.093024	4.222605
Os01g0153200	3.000000	345.000000	1.340590	0.693279
Os01g0153250	39.000000	3066.000000	0.321928	4.223138
Os01g0153275	28.000000	2686.000000	0.396422	2.810585
Os01g0153300	151.000000	712.000000	1.159238	19.553576
Os01g0153400	203.000000	1331.000000	0.836639	19.484169
Os01g0153500	0.000000	765.000000	1.129210	0.000000
Os01g0153550	0.000000	625.000000	1.208426	0.000000
Os01g0153600	0.000000	927.000000	1.039173	0.000000
Os01g0153625	0.000000	714.000000	1.158104	0.000000
Os01g0153700	33.000000	1788.000000	0.650775	3.031221
Os01g0153800	2.000000	1104.000000	0.946064	0.204665
Os01g0153900	0.000000	891.000000	1.058851	0.000000
Os01g0153950	0.000000	517.000000	1.267335	0.000000
Os01g0154000	0.000000	902.000000	1.052814	0.000000
Os01g0154100	1.000000	856.000000	1.078185	0.115807
Os01g0154200	0.000000	782.000000	1.119612	0.000000
